petition_id,label_length,abstract_length,num_signatures
67,8,48,141
9471,9,46,141
11103,13,55,140
2730,15,51,140
12000,12,48,140
9316,14,51,140
8960,4,26,140
342,12,55,140
812,8,37,140
9058,13,21,140
9672,12,56,140
4624,14,32,140
2958,10,37,140
9914,12,44,140
3557,11,43,140
7919,10,52,140
3183,12,46,140
10727,6,50,140
3409,12,58,139
4782,3,49,139
10716,13,52,139
74,15,51,139
878,6,48,139
2342,12,49,139
8021,12,45,139
3103,12,44,139
2347,10,51,139
2967,8,43,139
10188,14,47,139
9540,11,47,138
1079,11,54,138
7612,12,46,138
4642,13,45,138
574,12,39,138
8035,13,46,138
7450,12,46,138
7619,9,44,138
6173,9,30,138
772,10,48,137
9433,5,38,137
2744,11,41,137
9064,5,32,137
5044,10,54,137
9657,8,42,137
7406,15,48,137
698,11,47,137
2121,13,52,137
1722,12,43,137
4224,10,29,137
10071,13,35,137
10408,12,50,137
2092,8,49,137
6911,12,41,137
5144,11,30,136
5525,12,45,136
11567,8,56,136
5362,13,56,136
5171,11,20,136
7446,9,18,136
7060,12,44,136
12314,11,43,136
5028,16,56,136
4215,8,52,136
253,7,42,136
388,7,36,136
3145,8,51,136
7213,9,48,136
8106,8,43,136
5093,10,43,136
4852,12,51,135
12263,15,52,135
11947,12,47,135
9281,3,13,135
6154,16,55,135
7740,9,41,135
2441,9,55,135
1788,12,44,134
10258,10,38,134
2660,12,50,134
2875,10,34,134
10423,12,14,134
1968,12,54,134
956,13,42,134
7113,13,39,134
9632,9,44,134
3570,9,49,134
10858,10,50,134
6836,4,53,134
6405,10,46,133
10287,15,22,133
2059,13,34,133
11760,13,47,133
3960,14,52,133
2445,6,43,133
6507,12,52,133
11152,11,41,133
7013,13,50,133
6599,14,42,133
11967,11,53,133
9979,11,48,133
11724,16,51,133
1975,11,19,133
11490,7,38,133
4501,8,38,133
5473,10,44,132
5468,8,49,132
7424,6,52,132
3475,15,52,132
4136,11,45,132
11598,5,39,132
7645,11,43,132
5944,3,43,132
1850,11,41,132
9558,9,40,132
4437,12,54,132
8363,7,46,132
9061,10,47,132
6412,13,48,131
7944,11,46,131
5775,9,47,131
10594,12,49,131
11529,13,49,131
11721,12,51,131
7250,7,40,131
4626,12,56,131
707,13,50,131
825,10,45,131
3280,10,45,131
3075,12,49,131
4814,13,52,131
3713,11,46,131
4848,12,48,131
7626,13,53,130
3062,13,50,130
9310,9,36,130
10993,13,50,130
12088,16,55,130
741,11,52,130
8810,9,51,130
12240,5,52,130
1694,8,25,130
2214,12,51,130
11648,16,48,130
12292,11,53,130
1075,14,58,130
9893,8,39,129
3765,14,56,129
8311,12,45,129
2081,11,43,129
8984,8,43,129
4361,12,53,129
3530,10,52,129
1849,12,48,129
1521,10,50,129
9949,14,48,129
9729,14,56,129
78,9,45,128
5463,11,45,128
4710,10,48,128
10586,13,51,128
2079,13,43,128
2067,15,50,128
7122,11,53,128
6213,15,52,128
2777,10,39,128
1729,9,17,128
7570,12,50,128
11011,12,46,128
6819,12,51,128
10436,9,14,127
4053,12,50,127
4223,8,49,127
41,6,62,127
6539,12,48,127
1105,12,51,127
1565,12,57,127
12134,12,49,127
440,9,50,127
4204,14,25,127
6938,13,50,127
9567,8,48,127
8133,11,45,127
4812,15,55,126
1322,7,47,126
641,13,48,126
6840,8,8,126
11165,12,46,126
5747,11,51,125
6196,8,43,125
461,6,52,125
10894,7,53,125
10942,14,57,125
6847,5,49,125
12070,9,18,125
1004,9,40,125
9809,9,47,125
5885,17,58,125
1861,11,50,125
8792,11,53,125
2453,12,44,125
8453,11,21,125
4003,15,33,124
8908,11,42,124
4435,11,47,124
9600,12,48,124
1053,7,35,124
3936,14,53,124
2115,12,48,124
3435,12,48,124
3973,12,50,124
10432,7,45,124
2193,12,47,124
755,7,42,124
817,13,30,124
147,11,50,124
10554,13,53,124
8122,13,43,123
3511,9,48,123
10047,8,54,123
358,13,48,123
1167,13,23,123
10487,11,51,123
425,6,49,123
6677,17,40,123
6515,12,56,123
3005,13,55,123
9671,13,53,123
853,8,52,123
4670,11,39,123
5952,14,49,123
3212,7,46,123
7609,10,28,122
10680,14,51,122
9400,15,24,122
12291,10,51,122
4057,12,29,122
9141,5,51,122
7837,13,48,122
6807,9,50,122
7808,11,48,122
1621,11,43,122
8883,10,50,122
6794,14,53,122
5490,6,43,122
2253,6,51,122
5933,11,46,122
3522,14,59,121
10103,8,51,121
9742,10,50,121
8503,12,45,121
5846,9,42,121
4836,9,32,121
1587,9,59,121
924,3,46,121
7408,14,52,121
8174,11,45,121
10555,12,46,121
10743,12,56,121
12079,10,53,121
4826,11,52,121
587,12,38,121
6732,13,51,121
5055,17,40,121
7190,13,51,121
4871,7,44,120
11548,11,46,120
7865,8,57,120
9295,13,51,120
8376,12,33,120
3774,13,46,120
12252,10,52,120
5298,13,48,120
8994,12,39,120
7809,9,43,120
6466,12,29,120
11364,7,29,120
11107,13,50,120
7972,12,51,120
2650,14,48,120
4367,10,43,120
9420,12,52,119
4402,9,45,119
10720,7,56,119
3538,11,54,119
8408,10,42,119
8451,13,19,119
1690,7,26,119
6406,12,51,119
3334,8,41,119
2808,15,52,119
8036,10,51,119
309,15,51,119
5931,14,52,119
2266,13,39,119
4922,16,35,119
3977,13,57,119
12280,16,50,119
1443,13,44,119
5141,12,18,118
12355,6,34,118
2905,12,50,118
9190,14,42,118
947,8,43,118
9571,10,53,118
7449,11,52,118
5738,12,55,118
8327,9,36,118
491,11,46,118
7367,11,49,117
11410,15,42,117
4512,10,29,117
3673,7,48,117
10227,8,39,117
11448,10,21,117
10642,12,51,117
7264,8,50,117
60,14,43,117
9192,11,54,117
12208,12,41,117
3040,12,23,117
1827,10,46,116
2560,7,52,116
8166,11,30,116
9733,12,25,116
4169,11,54,116
5745,10,44,116
6927,14,37,116
277,9,32,116
260,15,18,116
7913,10,56,116
2330,9,53,116
8746,8,51,116
8168,15,54,116
2265,5,28,115
6246,12,47,115
9288,8,44,115
6638,11,43,115
11271,9,27,115
7398,14,52,115
11409,13,50,115
11902,10,39,115
12146,5,55,115
5381,8,50,115
11363,16,34,115
4022,8,49,115
6764,10,55,114
1490,13,45,114
3614,11,53,114
7242,12,53,114
10766,7,34,114
8034,12,47,114
7369,12,50,114
10256,10,50,114
1417,9,44,114
4329,12,40,114
9100,10,41,114
8049,10,24,114
4576,7,46,114
1286,10,48,113
1728,13,46,113
11321,8,51,113
10706,6,44,113
6831,13,57,113
11588,10,52,113
8912,8,48,113
9041,12,51,113
400,11,49,113
12236,13,42,113
7233,12,53,113
5896,11,36,113
1683,14,48,113
6602,9,35,113
4517,11,25,113
4691,6,49,112
9715,12,44,112
9215,12,46,112
11298,12,48,112
5244,11,29,112
6452,7,33,112
6930,11,50,112
2936,16,54,112
6110,13,42,112
9720,10,44,112
8487,12,42,112
5580,14,54,112
12054,11,54,112
1874,14,53,112
2036,14,43,112
2565,15,53,112
8964,10,42,112
117,9,51,112
6659,14,51,111
5109,9,50,111
3282,12,41,111
8169,13,54,111
8136,10,50,111
1618,12,56,111
6575,16,44,111
5289,13,49,111
1430,9,42,111
6236,8,51,111
688,13,29,111
4909,11,47,111
5923,12,46,110
5284,11,40,110
3857,9,43,110
8426,13,51,110
9183,5,52,110
6460,8,39,110
1841,6,21,110
5412,7,51,110
603,15,21,110
5566,6,25,110
11424,12,44,110
1229,10,48,110
1343,14,52,110
4901,9,52,110
2813,12,52,110
10146,10,55,110
4724,9,50,109
9276,12,23,109
563,11,51,109
2993,10,55,109
1046,10,45,109
11370,6,11,109
433,5,57,109
831,10,44,109
5493,13,47,109
9870,7,51,109
11347,11,51,109
7879,8,48,109
4700,8,34,109
5729,11,37,109
102,10,51,109
8870,13,52,109
5128,10,45,108
8931,8,59,108
9434,12,51,108
6180,10,43,108
5808,11,56,108
4000,8,45,108
1397,9,46,108
6354,5,18,108
1439,10,50,107
2861,14,52,107
1756,4,51,107
5199,11,50,107
3486,5,48,107
2688,12,56,107
12248,10,55,107
8725,9,47,107
1914,10,48,107
3323,9,50,107
3818,12,40,107
3564,13,45,107
9148,7,40,107
201,13,45,107
10467,5,8,106
9673,11,47,106
7812,11,22,106
71,14,51,106
56,11,55,106
1790,16,54,106
7587,14,54,106
8978,9,41,106
4737,13,45,106
3744,11,50,106
11171,11,55,106
3512,15,44,106
5653,11,48,106
8744,11,35,106
11572,12,51,106
2456,14,37,105
5563,10,47,105
5482,13,51,105
4949,8,37,105
8508,10,34,105
9704,10,54,105
5512,6,34,105
4118,15,53,105
11244,6,49,105
2005,12,32,105
2740,6,44,105
6088,12,49,105
7985,15,51,105
2776,15,46,105
8498,8,43,105
979,12,46,105
6185,9,26,104
6944,14,47,104
1222,7,34,104
7590,6,45,104
973,15,46,104
11034,8,32,104
2656,10,45,104
11880,13,45,104
9549,13,47,104
3337,6,15,104
1114,10,38,104
10094,6,51,104
3057,12,47,104
7940,14,43,104
6712,12,59,104
6817,6,31,104
109,12,44,104
1948,9,34,104
1520,14,52,103
2693,14,51,103
4772,14,29,103
6641,10,51,103
8923,14,53,103
8997,11,60,103
262,13,51,103
4666,10,46,103
7991,11,47,103
3657,13,58,103
4409,10,39,103
343,12,52,103
1866,13,46,102
8532,13,24,102
5440,7,44,102
392,10,57,102
9365,8,40,102
1526,11,53,102
2831,11,45,102
2402,5,45,102
11595,12,37,102
5769,2,45,102
8848,11,47,102
5882,12,52,102
1460,10,39,102
9753,12,48,102
12306,14,43,102
1647,16,58,102
5224,11,54,102
3668,10,30,102
11622,14,40,102
3780,9,54,102
10705,15,61,102
8403,9,55,102
4461,11,51,102
2015,11,60,102
6041,11,50,102
10811,5,38,102
6296,11,49,101
5695,14,29,101
10663,8,57,101
3359,13,40,101
6304,8,39,101
336,12,43,101
8691,12,16,101
2741,12,46,101
1859,14,48,101
9839,11,17,101
10208,11,48,101
2209,13,41,101
1278,14,49,101
9193,13,48,101
1377,11,43,101
6871,16,36,100
12052,13,46,100
2026,15,43,100
122,15,47,100
9105,14,48,100
4131,14,51,100
10578,14,53,100
8289,12,47,100
4006,11,50,100
10667,15,44,100
9402,11,42,100
4912,12,49,100
765,10,50,100
8388,11,47,100
6772,11,43,100
2234,8,35,99
4037,8,34,99
8759,12,50,99
8652,14,42,99
1810,12,46,99
9306,11,44,99
2566,8,44,99
4720,6,56,99
8822,8,50,99
4675,13,44,99
6492,6,49,99
607,5,32,99
4900,14,48,99
5762,11,59,99
4570,3,53,99
6736,11,49,99
4620,14,49,99
8721,16,29,99
9083,14,39,98
9754,13,59,98
9285,13,57,98
4876,6,45,98
89,9,53,98
9857,12,56,98
1211,13,48,98
5959,11,50,98
8526,12,24,98
4775,14,52,98
5571,10,36,98
7266,14,48,98
5532,10,43,98
6297,14,35,98
2180,9,54,98
7494,10,51,98
8924,8,61,98
8175,13,49,98
8637,12,47,98
6485,12,42,98
12381,14,43,97
53,11,49,97
8567,13,47,97
5164,6,49,97
7906,15,46,97
11975,12,50,97
7899,12,48,97
5819,14,52,97
5918,13,49,97
8124,11,47,97
10630,11,45,97
11358,11,43,97
2662,13,51,97
7221,16,46,97
4921,14,47,97
3763,12,39,97
6945,13,42,97
3167,15,56,97
10707,6,54,97
10522,11,25,97
7574,4,26,96
1134,11,27,96
9686,10,48,96
7130,12,55,96
4851,9,51,96
95,10,47,96
6272,10,47,96
91,13,35,96
11524,9,49,96
6424,14,55,96
646,7,44,96
602,10,48,96
10217,14,48,96
2529,12,50,96
7890,11,37,96
3634,11,37,96
2032,10,52,96
12265,14,51,96
10308,12,54,96
1069,10,34,96
11646,11,46,96
4263,14,46,96
186,7,41,96
9036,13,48,96
8973,7,42,95
9133,11,19,95
2025,12,49,95
9541,8,13,95
3379,15,49,95
5349,11,45,95
4490,13,49,95
3866,12,52,95
8415,10,30,95
3311,15,55,95
7685,11,50,95
328,10,49,95
6627,12,48,95
9584,11,45,95
5427,14,49,95
7704,11,50,95
3150,13,50,95
5393,10,53,95
2818,8,44,95
1898,7,48,95
5477,9,51,95
4205,14,49,95
11266,13,45,95
11857,15,61,95
215,5,43,95
4032,7,10,95
6007,15,47,95
9755,10,40,95
4270,10,47,95
12085,13,24,94
11068,9,47,94
4286,13,50,94
4244,14,53,94
3390,2,29,94
10014,8,51,94
2900,7,33,94
8251,10,44,94
582,6,47,94
3165,10,47,94
3135,16,38,94
10424,9,18,94
1243,13,54,94
6379,11,45,94
3788,14,45,94
6490,12,50,94
182,10,41,94
5143,14,43,94
11867,14,47,94
5539,13,49,94
7434,6,30,94
8719,12,42,94
11701,11,41,94
9983,13,54,94
4656,12,47,94
7098,10,34,93
11024,14,58,93
985,12,48,93
2029,9,41,93
366,9,52,93
1982,9,41,93
11385,12,28,93
146,13,39,93
5496,9,47,93
6225,11,36,93
6121,3,46,93
6522,12,51,93
10644,13,30,93
11193,9,50,93
651,12,49,93
10551,13,50,93
1855,13,54,93
5648,11,59,93
471,14,8,93
6243,13,50,93
8936,10,50,93
11761,10,17,93
2141,10,50,93
3396,12,50,93
7875,8,54,93
4965,12,50,93
10508,12,46,92
5113,14,27,92
4988,7,51,92
9131,9,38,92
1405,15,57,92
7020,9,59,92
9467,12,50,92
3466,5,40,92
4415,14,51,92
9614,11,45,92
4822,13,47,92
8562,7,48,92
5297,14,31,92
11383,6,45,92
6782,15,61,92
3743,15,46,91
519,13,45,91
11344,5,51,91
24,14,53,91
6326,13,57,91
2386,13,42,91
9591,9,20,91
5630,6,47,91
1438,9,51,91
9901,8,51,91
240,14,48,91
5843,10,47,91
2119,16,31,91
2837,9,7,91
5986,13,57,91
9165,14,45,91
5015,13,45,91
8641,15,36,91
11964,11,44,91
325,10,43,91
12331,12,53,91
3032,9,29,90
9618,11,54,90
2733,12,56,90
2239,12,28,90
6888,11,49,90
9865,14,28,90
709,11,57,90
7413,13,49,90
11093,7,55,90
502,11,46,90
1019,14,49,90
766,11,42,90
9245,11,48,90
1484,11,41,90
1497,9,51,90
6640,11,34,90
10815,7,35,90
8428,14,39,90
406,14,37,90
180,13,51,90
9166,15,48,89
1502,10,52,89
1816,9,48,89
3613,11,47,89
4981,4,42,89
4283,14,48,89
1448,12,51,89
10677,10,26,89
8094,6,44,89
5116,11,49,89
534,11,51,89
8411,10,14,89
10822,11,41,89
5869,10,53,89
3840,11,49,89
4505,12,37,89
515,14,39,89
3541,12,52,89
1491,12,53,89
4208,13,52,89
2961,14,53,88
5724,6,50,88
3271,10,43,88
9197,6,50,88
11852,10,46,88
1262,12,24,88
5161,12,49,88
10880,7,49,88
3138,11,41,88
8339,12,48,88
964,10,50,88
3094,13,43,88
2002,14,50,88
7735,12,49,87
7187,9,46,87
12076,5,24,87
1702,13,50,87
225,7,53,87
8324,11,41,87
2207,9,50,87
10542,14,53,87
3843,11,52,87
9538,11,26,87
9110,9,46,87
3297,13,51,87
4120,9,52,87
10039,13,38,87
10998,15,48,87
11496,12,53,87
10618,12,43,87
4834,2,27,87
9255,12,49,87
1394,10,48,86
5897,12,48,86
7617,9,47,86
4653,12,55,86
7763,13,54,86
10963,11,53,86
7547,13,29,86
31,10,42,86
2671,14,43,86
2742,11,49,86
6391,9,49,86
12192,10,45,86
6273,12,43,86
3859,6,41,86
7178,11,40,86
6447,11,49,86
10069,13,42,86
3166,10,40,86
4466,13,57,86
2368,10,61,86
9761,10,45,86
3362,13,54,86
6223,10,45,86
1557,13,49,86
7059,15,54,86
6360,11,49,86
5828,12,44,86
10781,5,53,86
1206,13,54,85
8092,7,42,85
10948,10,35,85
5132,14,28,85
5569,14,57,85
1463,9,55,85
6820,10,42,85
8905,15,46,85
5485,13,43,85
2085,14,49,85
687,14,52,85
8596,9,56,85
8519,13,54,85
8372,8,46,85
2884,11,39,84
6705,15,39,84
10056,11,52,84
12101,9,48,84
10805,12,46,84
4062,11,54,84
128,10,49,84
8951,9,40,84
11908,9,52,84
12335,12,45,84
1711,7,36,84
7759,8,55,84
6891,12,56,84
6158,8,45,84
767,11,54,84
5322,6,36,84
2661,14,52,84
4565,9,48,84
4778,6,44,84
4969,8,53,84
10610,11,45,83
1120,13,45,83
1675,12,27,83
3700,13,44,83
42,12,23,83
5460,16,47,83
4637,7,33,83
8360,12,31,83
11665,12,51,83
4664,13,45,83
3838,7,22,83
7722,9,31,83
441,14,50,83
11772,10,41,83
10978,10,48,83
8920,12,45,83
5779,10,31,83
10458,9,50,83
4214,11,43,83
4227,13,47,83
11526,4,45,83
10022,16,59,83
4506,14,46,83
10808,12,50,83
2146,10,44,83
9274,17,24,83
7400,10,44,83
6370,5,45,83
2071,14,51,83
11982,7,45,83
11063,11,36,82
3035,11,25,82
9616,11,30,82
2621,13,48,82
5595,13,52,82
819,9,14,82
5899,11,42,82
3622,9,45,82
10758,16,53,82
9125,11,44,82
7189,11,52,82
11019,14,34,82
3400,9,47,82
10770,13,46,82
7301,11,50,82
5384,11,51,82
5340,13,51,82
11393,11,42,82
1184,11,42,82
1942,4,50,82
7678,15,51,82
1900,12,59,82
2154,12,45,82
10096,13,55,82
8420,9,54,81
9502,13,58,81
10804,9,33,81
9934,12,36,81
7792,15,52,81
2918,13,51,81
11335,10,44,81
9102,11,30,81
6961,7,56,81
3136,9,52,81
8809,13,45,81
12100,13,54,81
4794,12,49,81
7782,8,37,81
7615,14,27,81
10547,13,49,81
126,12,44,81
6054,8,39,81
10001,6,50,81
7896,11,46,81
8850,15,53,81
5565,4,50,81
10538,7,48,81
1458,11,58,81
10703,11,50,81
6106,9,49,81
11275,11,53,81
1135,16,51,81
3879,6,4,81
3715,14,54,81
10120,14,56,81
5056,8,42,80
9946,9,32,80
8369,12,40,80
4001,9,26,80
4932,8,36,80
4551,12,49,80
2912,9,53,80
762,13,46,80
1225,14,50,80
6402,4,43,80
5658,15,56,80
6023,11,48,80
7002,8,46,80
5422,9,22,80
9366,13,53,80
2609,14,53,80
703,11,27,80
841,8,51,80
2055,10,51,80
6162,14,50,80
4950,12,46,80
1471,12,42,80
6415,11,51,80
8260,3,36,79
3023,11,54,79
3438,17,41,79
7246,12,37,79
3013,11,46,79
11677,12,13,79
10466,13,22,79
5607,9,45,79
5709,9,46,79
5267,10,55,79
9120,12,47,79
6937,9,50,79
2183,13,33,79
269,8,48,79
11544,11,51,79
620,15,54,79
2028,12,46,79
11016,12,47,79
9055,11,45,79
9580,9,12,79
9335,11,48,79
6477,11,36,79
7603,6,19,79
3111,10,55,79
4885,14,51,79
4583,14,31,78
10298,11,53,78
3787,11,54,78
7037,10,48,78
697,13,39,78
12328,6,42,78
789,13,47,78
11504,6,15,78
6344,6,19,78
11971,12,35,78
9091,5,39,78
6898,11,54,78
943,9,50,78
63,12,49,78
886,11,46,78
3848,13,54,78
356,11,49,78
9778,9,47,78
2614,14,53,78
747,14,52,78
8827,7,49,78
7526,12,36,78
6682,7,39,78
573,11,56,78
11288,11,51,77
2708,9,51,77
3738,10,52,77
2254,14,35,77
7324,14,55,77
11158,10,43,77
11960,12,44,77
12319,11,51,77
12103,9,38,77
6413,12,55,77
6476,12,44,77
6202,8,44,77
7238,15,52,77
9117,11,55,77
7170,12,49,77
8557,9,30,77
2285,14,41,77
4343,12,51,77
11579,10,51,77
9016,11,40,77
5714,12,48,77
1420,12,56,77
3055,14,46,77
4535,12,50,77
6365,13,34,77
672,8,49,76
4621,10,27,76
9254,10,30,76
10615,10,41,76
882,14,49,76
7455,8,51,76
149,13,53,76
9717,14,41,76
8214,9,28,76
5176,12,48,76
8413,13,50,76
6034,10,43,76
773,10,50,76
6302,11,43,76
219,9,50,76
2175,14,19,76
133,13,49,76
512,13,34,76
5214,6,41,76
9824,14,49,76
11264,15,53,76
3291,8,54,76
3801,7,42,76
2344,12,49,76
2526,14,54,76
5023,12,44,75
5153,10,52,75
12106,14,52,75
11201,13,43,75
8178,10,48,75
4591,6,49,75
11289,10,51,75
1119,14,32,75
10862,11,40,75
3304,11,58,75
2593,8,50,75
1918,12,54,75
7656,4,46,75
10209,13,47,75
355,10,49,75
982,14,50,75
6503,8,25,75
10450,10,52,75
7336,12,40,75
6469,10,38,75
291,13,49,75
11920,14,36,75
4559,11,48,75
5186,10,49,75
10373,11,47,75
7485,13,48,75
11758,14,43,75
4651,9,44,74
6342,7,50,74
9163,13,46,74
4742,4,48,74
8885,13,52,74
11175,15,54,74
474,13,51,74
8013,11,20,74
3480,12,46,74
8209,9,55,74
4021,9,22,74
5066,6,48,74
8772,16,50,74
2706,13,57,74
1164,9,48,74
3513,7,42,74
6163,10,35,74
859,4,44,74
3129,10,47,74
1888,4,32,74
7484,12,56,74
6486,11,51,74
7616,13,50,74
1236,9,43,74
8642,11,50,74
9106,10,47,73
2395,7,48,73
10300,7,41,73
1413,13,51,73
5386,12,57,73
8126,8,22,73
11707,10,48,73
6622,7,47,73
11633,4,50,73
617,8,48,73
10648,13,54,73
8469,10,30,73
11923,11,41,73
934,15,49,73
12086,9,48,73
4327,12,57,73
9830,11,51,73
1939,12,54,73
6462,10,53,73
11597,13,56,73
10622,11,20,73
978,12,42,73
9160,10,43,73
9355,9,51,73
3910,14,53,73
3158,13,48,73
6319,12,45,72
10038,10,55,72
5962,11,53,72
5668,14,49,72
10030,13,40,72
9301,13,50,72
11804,11,42,72
6844,15,50,72
10062,5,51,72
6929,8,45,72
275,12,44,72
10388,11,54,72
1804,13,49,72
6553,13,39,72
439,13,53,72
989,13,54,72
8381,6,16,72
3768,15,47,72
166,10,32,72
12354,8,59,72
9022,11,42,72
4485,9,37,72
7029,15,56,72
4580,7,49,72
7958,14,48,72
5625,6,40,72
9272,10,51,72
4509,11,50,72
1609,9,12,72
8087,10,54,72
11907,10,30,72
10195,12,43,72
2498,9,48,72
769,15,39,72
2321,9,55,71
10550,13,57,71
7994,11,50,71
8240,14,53,71
10267,12,42,71
7237,12,43,71
3680,13,52,71
2452,13,40,71
8296,16,55,71
11995,12,54,71
7579,9,36,71
10082,9,39,71
9459,7,45,71
9648,11,50,71
12257,8,50,71
9677,12,54,71
11847,5,50,71
4703,10,42,71
11221,8,49,71
4058,10,42,71
4914,14,47,71
10696,7,44,71
1812,13,47,71
7110,18,49,71
11390,12,41,71
8017,14,33,71
3083,15,50,71
11444,6,48,71
9028,11,48,71
5898,12,54,71
10627,11,32,71
3972,14,50,70
5255,13,43,70
9735,5,43,70
10199,10,44,70
5968,9,29,70
2892,9,43,70
11851,8,56,70
7676,7,40,70
6653,12,47,70
7030,13,55,70
12332,9,44,70
3770,8,57,70
5036,13,52,70
2240,7,36,70
11853,13,43,70
6550,6,52,70
3133,9,38,70
9387,13,45,70
5405,12,46,70
4677,13,45,70
10133,9,54,70
810,7,49,70
4092,13,54,70
7731,8,46,70
3123,10,48,70
5415,14,48,70
8768,8,51,70
2123,9,55,70
3412,12,48,70
2648,9,49,70
6809,12,46,70
11104,8,45,70
6167,8,53,70
4671,15,56,70
488,8,47,70
5181,7,45,70
9317,7,23,70
11314,7,42,70
2787,12,51,69
5487,6,38,69
11256,12,38,69
455,9,12,69
3424,14,52,69
593,8,47,69
5147,7,49,69
11873,13,47,69
7172,8,52,69
4412,11,50,69
1348,13,23,69
10369,12,54,69
11270,14,50,69
3566,16,47,69
10269,6,26,69
7270,6,19,69
11741,11,55,69
11730,10,55,69
4048,11,43,69
6298,12,35,69
8439,14,43,69
4297,13,51,69
1212,10,44,69
11343,14,45,69
1306,11,35,69
5039,6,54,69
7491,7,32,69
12238,12,47,69
6087,13,51,69
11351,12,51,69
5001,15,48,69
5501,9,45,68
2099,13,43,68
4049,13,55,68
10965,15,31,68
1962,16,46,68
1959,13,45,68
2389,12,57,68
10979,12,29,68
1943,6,55,68
7702,10,57,68
454,9,44,68
7082,14,49,68
994,14,30,68
9806,11,56,68
10271,12,49,68
914,3,58,68
3494,12,53,68
7847,13,42,68
10818,10,46,68
10494,11,47,68
6559,17,51,68
1213,12,47,68
1219,14,41,68
3403,11,51,68
4799,5,51,68
4293,10,46,68
2622,13,50,68
5587,11,47,68
10398,10,54,68
5977,12,41,68
5541,11,27,68
9741,10,49,68
4310,10,53,68
4973,15,48,68
8262,8,46,68
1191,12,42,68
10319,10,35,68
5783,12,53,68
1314,8,44,68
3436,7,41,68
9499,11,46,68
7410,11,52,68
706,10,22,68
8656,12,50,67
10782,3,29,67
11362,13,51,67
3375,1,55,67
1904,8,53,67
8104,13,58,67
6917,9,42,67
9958,15,29,67
11822,9,32,67
11341,13,39,67
2822,10,1,67
804,8,49,67
8145,6,48,67
2083,9,53,67
12351,15,46,67
11909,14,61,67
11532,4,44,67
1971,14,44,67
5514,12,30,67
11389,13,23,67
1318,9,48,67
3019,11,50,67
9337,14,50,67
4012,5,39,67
5278,11,49,67
618,12,53,67
548,11,36,67
8841,14,47,67
1632,16,35,67
6922,5,47,67
10839,14,57,67
1725,15,43,67
2858,11,53,67
9116,14,18,67
11533,7,30,66
7710,5,23,66
10446,9,52,66
5029,14,51,66
7111,12,52,66
3745,9,41,66
6074,11,50,66
3352,6,4,66
7818,12,31,66
3906,10,54,66
3215,6,48,66
10778,9,45,66
261,11,48,66
5167,14,43,66
9936,13,47,66
8189,11,40,66
2236,12,55,66
9665,12,42,66
9873,8,52,66
9138,10,51,66
2232,14,45,66
7381,12,53,66
11891,12,51,66
6664,13,56,66
5613,12,48,66
9243,9,29,66
2664,7,26,66
11976,9,49,66
8890,11,47,66
9827,8,52,66
11009,15,54,66
2465,16,53,66
4336,11,27,66
4387,11,48,66
9383,15,54,66
11395,17,38,66
2384,16,53,66
950,10,52,66
8879,9,47,66
2286,12,55,66
8493,12,41,66
9814,4,55,66
8880,13,41,65
1680,14,53,65
5360,14,51,65
4760,11,54,65
1979,9,46,65
7672,12,24,65
7289,12,45,65
6401,17,56,65
9512,12,48,65
5543,9,24,65
12237,6,47,65
7101,12,52,65
6556,14,49,65
7516,9,49,65
5101,14,49,65
5210,7,53,65
7665,11,43,65
93,11,32,65
10058,10,59,65
4146,12,32,65
11541,10,43,65
3188,7,46,65
7829,12,57,65
3991,12,46,65
7,12,50,65
6859,12,54,65
3647,13,38,64
4360,12,10,64
5310,14,49,64
3327,10,44,64
4288,11,52,64
7851,10,40,64
659,6,23,64
8671,9,51,64
2889,15,51,64
7057,13,38,64
1856,13,51,64
3877,8,50,64
7440,15,46,64
4745,10,55,64
2644,8,19,64
12304,3,42,64
7106,12,45,64
3799,8,43,64
5602,13,44,64
1765,17,47,64
2089,12,49,64
10955,12,44,64
3903,14,46,64
4434,9,39,64
10867,8,50,64
5397,6,49,64
3529,11,47,64
9872,8,45,64
8192,8,44,64
9627,13,49,64
1705,13,36,64
3405,13,48,64
5692,11,53,64
92,7,35,64
5089,11,44,64
9381,12,49,64
5560,12,40,64
1692,11,51,64
7867,11,36,63
8544,15,32,63
2626,13,53,63
6564,11,49,63
8835,12,33,63
7524,14,56,63
250,12,23,63
4328,11,34,63
4333,12,53,63
235,14,55,63
8597,9,51,63
9661,11,49,63
294,9,40,63
7451,12,57,63
37,14,36,63
8222,14,52,63
12183,12,46,63
412,14,51,63
951,11,52,63
7902,12,49,63
1352,14,48,63
3728,7,54,63
2539,8,49,63
8112,12,54,63
11889,7,33,63
2298,11,44,63
11002,11,50,63
32,14,48,63
5649,4,46,63
11605,12,30,63
1291,12,49,63
12322,15,43,63
10701,8,47,63
10694,11,52,63
6362,14,56,63
6105,10,37,63
10500,17,54,63
8421,12,55,63
6601,12,42,63
3313,10,30,63
2245,11,45,63
4247,10,52,63
4353,12,50,62
5623,11,27,62
7840,13,45,62
4386,13,44,62
10740,10,50,62
6218,13,52,62
4975,8,50,62
4791,12,51,62
6525,12,28,62
6153,11,46,62
8009,13,53,62
3261,7,49,62
5778,11,50,62
6654,16,49,62
125,13,40,62
387,16,51,62
5435,11,44,62
11522,10,54,62
2568,13,25,62
